emb_type,m,n,k,best_C,train_acc,test_acc
SVD,2,8,10,0.01,0.8033573141486811,0.7697841726618705
cbow,2,8,10,0.01,0.2777777777777778,0.2748091603053435
skipgram,2,8,10,0.01,0.539440203562341,0.5343511450381679
SVD,3,2,5,0.01,0.7940821256038647,0.8532608695652174
cbow,3,2,5,0.18329807108324356,0.23925074499787144,0.2413793103448276
skipgram,3,2,5,0.18329807108324356,0.8007662835249042,0.7931034482758621
SVD,3,2,6,0.01,0.7940821256038647,0.8532608695652174
cbow,3,2,6,0.06951927961775606,0.2081736909323116,0.20689655172413793
skipgram,3,2,6,23.357214690901213,0.8007662835249042,0.7931034482758621
SVD,3,2,7,0.01,0.7940821256038647,0.8532608695652174
cbow,3,2,7,0.29763514416313175,0.25244785014899956,0.25287356321839083
skipgram,3,2,7,2.06913808111479,0.8007662835249042,0.7931034482758621
SVD,3,2,8,0.01,0.7940821256038647,0.8532608695652174
cbow,3,2,8,0.29763514416313175,0.24308216262239252,0.23754789272030652
skipgram,3,2,8,3.359818286283781,0.8007662835249042,0.7931034482758621
SVD,3,2,9,0.01,0.7940821256038647,0.8532608695652174
cbow,3,2,9,2.06913808111479,0.20561941251596424,0.21839080459770116
skipgram,3,2,9,8.858667904100823,0.8007662835249042,0.7931034482758621
SVD,3,2,10,0.01,0.7940821256038647,0.8532608695652174
cbow,3,2,10,0.29763514416313175,0.3103448275862069,0.3333333333333333
skipgram,3,2,10,5.455594781168514,0.8007662835249042,0.7931034482758621
SVD,3,3,5,0.01,0.7966573816155988,0.83
cbow,3,3,5,0.016237767391887217,0.19804919423240033,0.21755725190839695
skipgram,3,3,5,0.01,0.8019508057675997,0.7824427480916031
SVD,3,3,6,0.01,0.7966573816155988,0.83
cbow,3,3,6,0.026366508987303583,0.19804919423240033,0.21755725190839695
skipgram,3,3,6,0.01,0.8019508057675997,0.7824427480916031
SVD,3,3,7,0.01,0.7966573816155988,0.83
cbow,3,3,7,0.016237767391887217,0.19804919423240033,0.21755725190839695
skipgram,3,3,7,0.01,0.8015267175572519,0.7824427480916031
SVD,3,3,8,0.01,0.7966573816155988,0.83
cbow,3,3,8,0.04281332398719394,0.19804919423240033,0.21755725190839695
skipgram,3,3,8,0.01,0.5983884648006785,0.5801526717557252
SVD,3,3,9,0.01,0.7966573816155988,0.83
cbow,3,3,9,0.06951927961775606,0.19804919423240033,0.21755725190839695
skipgram,3,3,9,0.18329807108324356,0.3994910941475827,0.40458015267175573
SVD,3,3,10,0.01,0.7966573816155988,0.83
cbow,3,3,10,2.06913808111479,0.19804919423240033,0.21755725190839695
skipgram,3,3,10,0.01,0.4944868532654792,0.5572519083969466
SVD,3,4,5,0.01,0.7944732297063903,0.8497409326424871
cbow,3,4,5,0.016237767391887217,0.19804919423240033,0.21755725190839695
skipgram,3,4,5,0.01,0.7213740458015268,0.7175572519083969
SVD,3,4,6,0.01,0.7944732297063903,0.8497409326424871
cbow,3,4,6,3.359818286283781,0.19804919423240033,0.21755725190839695
skipgram,3,4,6,0.06951927961775606,0.410941475826972,0.3893129770992366
SVD,3,4,7,0.01,0.7944732297063903,0.8497409326424871
cbow,3,4,7,0.11288378916846889,0.19804919423240033,0.21755725190839695
